num_paralela,num_x,tercero,cod_op,op_2021,apli,importe,exp_gasto,exp_gestor,SP
00159222B10009294,*,*,2001000,00159221310031711,20221401  312A1  22106,72033.0,101000002864,,01
00159222B10009295,*,000A28925899,2002300,00159221310058367,20221401  312A1  22106,72033.0,013052100297,,01
00159222B10009296,*,*,2001000,00159221310032957,20221401  312A1  22002,1.0,101000002992,,01
00159222B10009297,*,000B14404065,2002300,00159221310041106,20221401  312A1  22002,1.0,101000004093,,01
00159222B10009298,*,*,2001000,00159221310033481,20221401  121M2  22706,5.0,101000003101,,01
00159222B10009299,*,000B81879660,2002300,00159221310057736,20221401  121M2  22706,5.0,013022100486,,01
00159222B10009300,*,*,2001000,00159221310034172,20221401  121M   16201,429.0,200000010515,,01
00159222B10009301,*,000A80994460,2002300,00159221310036081,20221401  121M   16201,429.0,200000011611,,01
00159222B10009302,*,*,2001000,00159221310034173,20221401  121M   16201,389.0,200000010517,,01
00159222B10009303,*,000A80994460,2002300,00159221310036080,20221401  121M   16201,389.0,200000011607,,01
00159222B10009304,*,*,2001000,00159221310034178,20221401  121M   16201,161.0,200000010607,,01
00159222B10009305,*,000A59376574,2002300,00159221310035322,20221401  121M   16201,161.0,200000011141,,01
00159222B10009306,*,*,2001000,00159221310034746,20221401  121M   16201,633.0,200000010998,,01
00159222B10009307,*,000B97254403,2002300,00159221310036888,20221401  121M   16201,633.0,200000011847,,01
00159222B10009308,*,*,2001000,00159221310034751,20221401  121M   16201,4.0,200000011017,,01
00159222B10009309,*,000B51014587,2002300,00159221310035483,20221401  121M   16201,4.0,200000011379,,01
00159222B10009310,*,*,2001000,00159221310035042,20221401  121M2  22700,7.0,101000003304,,01
00159222B10009311,*,000A27178789,2002300,00159221310040465,20221401  121M2  22700,7.0,101000003831,,01
00159222B10009312,*,*,2001000,00159221310035252,20221401  121M2  22104,1.0,200000011054,,01
00159222B10009313,*,000B80281488,2002300,00159221310036927,20221401  121M2  22104,1.0,200000011738,,01
00159222B10009314,*,*,2001000,00159221310035258,20221401  121N1  22606,88.0,200000011083,,01
00159222B10009315,*,000B51009546,2002300,00159221310059648,20221401  121N1  22606,88.0,122082100121,,01
00159222B10009316,*,*,2001000,00159221310036263,20221401  121M   16209,1.0,200000011512,,01
00159222B10009317,*,000G85164606,2002300,00159221310039911,20221401  121M   16209,1.0,200000013102,,01
00159222B10009318,*,*,2001000,00159221310038964,20221401  121M   16201,201.0,200000012800,,01
00159222B10009319,*,000A80994460,2002300,00159221310040929,20221401  121M   16201,201.0,200000013581,,01
00159222B10009320,*,*,2001000,00159221310039545,20221401  121M   16201,710.0,200000012934,,01
00159222B10009321,*,000B97254403,2002300,00159221310048924,20221401  121M   16201,710.0,122092100090,,01
00159222B10009322,*,*,2001000,00159221310039577,20221401  312A1  22106,2825.0,101000003845,,01
00159222B10009323,*,000B86760337,2002300,00159221310069121,20221401  312A1  22106,2825.0,013032100171,,01
00159222B10009324,*,*,2001000,00159221310039815,20221401  121M   16209,174.0,200000012513,,01
00159222B10009325,*,000B06648380,2002300,00159221310040936,20221401  121M   16209,174.0,200000013643,,01
00159222B10009326,*,*,2001000,00159221310040720,20221401  121M   16201,962.0,200000013376,,01
00159222B10009327,*,000B97254403,2002300,00159221310041772,20221401  121M   16201,962.0,200000013920,,01
00159222B10009328,*,*,2001000,00159221310041395,20221401  121M2  22199,1676.0,101000004097,,01
00159222B10009329,*,000A11603933,2002300,00159221310095947,20221401  121M2  22199,1676.0,013022100544,,01
00159222B10009330,*,*,2001000,00159221310041395,20221401  121M2  22199,209.0,101000004097,,01
00159222B10009331,*,000A11619756,2002300,00159221310105606,20221401  121M2  22199,209.0,013022100544,,01
00159222B10009332,*,*,2001000,00159221310041719,20221401  121M2  22706,717036.0,101000004118,,01
00159222B10009333,*,000B05234059,2002300,00159221310060070,20221401  121M2  22706,717036.0,013022100546,,01
00159222B10009334,*,*,2001000,00159221310041719,20221401  121M2  22706,1484245.0,101000004118,,01
00159222B10009335,*,000B05234059,2002300,00159221310060071,20221401  121M2  22706,1484245.0,013022100546,,01
00159222B10009336,*,*,2001000,00159221310042883,20221401  121N1  22104,2.0,123122100026,,01
00159222B10009337,*,000A78608940,2002300,00159221310047675,20221401  121N1  22104,2.0,123122100026,,01
00159222B10009338,*,*,2001000,00159221310044191,20221401  312A1  22105,764933.0,013052100023,,01
00159222B10009339,*,000A59376574,2002300,00159221310093447,20221401  312A1  22105,764933.0,013052100023,,01
00159222B10009340,*,*,2001000,00159221310044204,20221401  121M   16201,317995.0,013052100022,,01
00159222B10009341,*,000A59376574,2002300,00159221310047400,20221401  121M   16201,317995.0,013052100022,,01
00159222B10009342,*,*,2001000,00159221310044218,20221401  121M   16209,19.0,123182100010,,01
00159222B10009343,*,000J99489346,2002300,00159221310046136,20221401  121M   16209,19.0,123182100010,,01
00159222B10009344,*,*,2001000,00159221310044739,20221401  121M   16209,33.0,123182100397,,01
00159222B10009345,*,000B99485567,2002300,00159221310059190,20221401  121M   16209,33.0,123182100397,,01
00159222B10009346,*,*,2001000,00159221310044742,20221401  121M   16201,1.0,123152100602,,01
00159222B10009347,*,000B18075572,2002300,00159221310048251,20221401  121M   16201,1.0,123152100602,,01
00159222B10009348,*,*,2001000,00159221310046329,20221401  121M2  22706,1305015.0,013022100572,,01
00159222B10009349,*,000B66790239,2002300,00159221310064564,20221401  121M2  22706,1305015.0,013022100572,,01
00159222B10009350,*,*,2001000,00159221310048377,20221401  121M   16201,5460.0,123152100694,,01
00159222B10009351,*,000A80994460,2002300,00159221310054200,20221401  121M   16201,5460.0,123152100694,,01
00159222B10009352,*,*,2001000,00159221310049111,20221401  121M2  22602,10118.0,013022100589,,01
00159222B10009353,*,00033892702V,2002300,00159221310084563,20221401  121M2  22602,10118.0,013022100589,,01
00159222B10009354,*,*,2001000,00159221310049112,20221401  121M2  22706,4147043.0,013022100590,,01
00159222B10009355,*,000B93477123,2002300,00159221310092914,20221401  121M2  22706,4147043.0,013022100590,,01
00159222B10009356,*,*,2001000,00159221310051662,20221401  121N1  22606,1.0,123152100730,,01
00159222B10009357,*,000B24446163,2002300,00159221310052636,20221401  121N1  22606,1.0,123152100730,,01
00159222B10009358,*,*,2001000,00159221310052905,20221401  121M   16209,74670.0,032012100230,,01
00159222B10009359,*,000B83143131,2002300,00159221310065656,20221401  121M   16209,74670.0,032012100230,,01
00159222B10009360,*,*,2001000,00159221310053935,20221401  121M2  22701,285261.0,013022100631,,01
00159222B10009361,*,000B30376982,2002300,00159221310067406,20221401  121M2  22701,285261.0,013022100631,,01
00159222B10009362,*,*,2001000,00159221310053936,20221401  121M2  22701,166440.0,013022100632,,01
00159222B10009363,*,000B30376982,2002300,00159221310063469,20221401  121M2  22701,166440.0,013022100632,,01
00159222B10009364,*,*,2001000,00159221310054134,20221401  121M2  232,2050.0,013022100634,,01
00159222B10009365,*,000A81970568,2002300,00159221310067992,20221401  121M2  232,2050.0,013022100634,,01
00159222B10009366,*,*,2001000,00159221310054135,20221401  121M2  232,28.0,013022100637,,01
00159222B10009367,*,000A81970568,2002300,00159221310067991,20221401  121M2  232,28.0,013022100637,,01
00159222B10009368,*,*,2001000,00159221310058361,20221401  312A1  22700,43.0,013042100068,,01
00159222B10009369,*,000B50770791,2002300,00159221310071853,20221401  312A1  22700,43.0,013042100068,,01
00159222B10009370,*,*,2001000,00159221310058416,20221401  121N1  22199,28.0,222052100554,,01
00159222B10009371,*,00024192027Y,2002300,00159221310061777,20221401  121N1  22199,28.0,222052100554,,01
00159222B10009372,*,*,2001000,00159221310058440,20221401  312A1  22106,49817.0,013062100098,,01
00159222B10009373,*,000B60805769,2002300,00159221310109273,20221401  312A1  22106,49817.0,013062100098,,01
00159222B10009374,*,*,2001000,00159221310059238,20221401  312A1  22799,1464100.0,013052100539,,01
00159222B10009375,*,00005913676P,2002300,00159221310062612,20221401  312A1  22799,1464100.0,013052100539,,01
00159222B10009376,*,*,2001000,00159221310059590,20221401  121M2  223,186.0,013022100675,,01
00159222B10009377,*,000B86499175,2002300,00159221310077241,20221401  121M2  223,186.0,013022100675,,01
00159222B10009378,*,*,2001000,00159221310059619,20221401  121N1  22606,7.0,123172100429,,01
00159222B10009379,*,000B76767318,2002300,00159221310064938,20221401  121N1  22606,7.0,123172100429,,01
00159222B10009380,*,*,2001000,00159221310061642,20221401  121M2  22700,7455.0,013022100688,,01
00159222B10009381,*,000A80364243,2002300,00159221310082036,20221401  121M2  22700,7455.0,013022100688,,01
00159222B10009382,*,*,2001000,00159221310061643,20221401  121M2  22700,18.0,013022100689,,01
00159222B10009383,*,000A27178789,2002300,00159221310082032,20221401  121M2  22700,18.0,013022100689,,01
00159222B10009384,*,*,2001000,00159221310061645,20221401  121M2  22700,1.0,013022100690,,01
00159222B10009385,*,000A27178789,2002300,00159221310082034,20221401  121M2  22700,1.0,013022100690,,01
00159222B10009386,*,*,2001000,00159221310063573,20221401  121M   16201,962.0,123122101303,,01
00159222B10009387,*,00043459463C,2002300,00159221310065336,20221401  121M   16201,962.0,123122101303,,01
00159222B10009388,*,*,2001000,00159221310067402,20221401  312A1  213,3.0,013042100078,,01
00159222B10009389,*,000B50113562,2002300,00159221310079225,20221401  312A1  213,3.0,013042100078,,01
00159222B10009390,*,*,2001000,00159221310067948,20221401  121N1  22199,1.0,222102100296,,01
00159222B10009391,*,000B37083730,2002300,00159221310070748,20221401  121N1  22199,1.0,222102100296,,01
00159222B10009392,*,*,2001000,00159221310069226,20221401  312A1  22106,423165.0,013052100722,,01
00159222B10009393,*,000A08023145,2002300,00159221310093448,20221401  312A1  22106,423165.0,013052100722,,01
00159222B10009394,*,*,2001000,00159221310069227,20221401  312A1  22106,120359.0,013052100723,,01
00159222B10009395,*,000A08011074,2002300,00159221310111395,20221401  312A1  22106,120359.0,013052100723,,01
00159222B10009396,*,*,2001000,00159221310069383,20221401  121M   16201,332442.0,123092100941,,01
00159222B10009397,*,000A59376574,2002300,00159221310071487,20221401  121M   16201,332442.0,123092100941,,01
00159222B10009398,*,*,2001000,00159221310069386,20221401  121M   16201,179.0,123092100945,,01
00159222B10009399,*,000A80994460,2002300,00159221310071490,20221401  121M   16201,179.0,123092100945,,01
00159222B10009400,*,*,2001000,00159221310070495,20221401  121N1  22606,2.0,123152101018,,01
00159222B10009401,*,000B24650756,2002300,00159221310073573,20221401  121N1  22606,2.0,123152101018,,01
00159222B10009402,*,*,2001000,00159221310070498,20221401  121N1  22606,38.0,123152101022,,01
00159222B10009403,*,000B28915551,2002300,00159221310074976,20221401  121N1  22606,38.0,123152101022,,01
00159222B10009404,*,*,2001000,00159221310070501,20221401  121N1  22606,7225.0,123152101024,,01
00159222B10009405,*,000B47334297,2002300,00159221310073577,20221401  121N1  22606,7225.0,123152101024,,01
00159222B10009406,*,*,2001000,00159221310072243,20221401  121N1  22606,3065.0,123152101055,,01
00159222B10009407,*,000B47334297,2002300,00159221310074527,20221401  121N1  22606,3065.0,123152101055,,01
00159222B10009408,*,*,2001000,00159221310072244,20221401  121N1  22606,7585.0,123152101056,,01
00159222B10009409,*,000B47334297,2002300,00159221310074526,20221401  121N1  22606,7585.0,123152101056,,01
00159222B10009410,*,*,2001000,00159221310073399,20221401  121N1  22199,1.0,123122101557,,01
00159222B10009411,*,000B50354596,2002300,00159221310076271,20221401  121N1  22199,1.0,123122101557,,01
00159222B10009412,*,*,2001000,00159221310073891,20221401  121M2  22199,6.0,121022100301,,01
00159222B10009413,*,*,2002100,00159221310076470,20221401  121M2  22199,6.0,121022100301,,01
00159222B10009414,*,000B50570571,2003000,00159221310095854,20221401  121M2  22199,6.0,121022100301,,01
00159222B10009415,*,*,2001000,00159221310077213,20221401  121N1  22606,3.0,173042100737,,01
00159222B10009416,*,000A11071859,2002300,00159221310083817,20221401  121N1  22606,3.0,173042100737,,01
00159222B10009417,*,*,2001000,00159221310078606,20221401  121M2  22606,1046573.0,023012100189,,01
00159222B10009418,*,000U88042510,2002300,00159221310081432,20221401  121M2  22606,1046573.0,023012100189,,01
00159222B10009419,*,*,2001000,00159221310080767,20221401  121N1  22606,31.0,123092101136,,01
00159222B10009420,*,000B30650683,2002300,00159221310082636,20221401  121N1  22606,31.0,123092101136,,01
00159222B10009421,*,*,2001000,00159221310080773,20221401  121N1  22606,1.0,123092101144,,01
00159222B10009422,*,00052273076X,2002300,00159221310082385,20221401  121N1  22606,1.0,123092101144,,01
00159222B10009423,*,*,2001000,00159221310083452,20221401  121N1  22606,16.0,123152101333,,01
00159222B10009424,*,00021515765R,2002300,00159221310087618,20221401  121N1  22606,16.0,123152101333,,01
00159222B10009425,*,*,2001000,00159221310086154,20221401  121M2  22799,2222.0,013022100891,,01
00159222B10009426,*,00072973246L,2002300,00159221310132800,20221401  121M2  22799,2222.0,013022100891,,01
00159222B10009427,*,*,2001000,00159221310086425,20221401  121M   16209,15625.0,173042100897,,01
00159222B10009428,*,000G15620628,2002300,00159221310101225,20221401  121M   16209,15625.0,173042100897,,01
00159222B10009429,*,*,2001000,00159221310087671,20221401  121M2  22606,837164.0,023012100203,,01
00159222B10009430,*,000B08095390,2002300,00159221310104648,20221401  121M2  22606,837164.0,023012100203,,01
00159222B10009431,*,*,2001000,00159221310089840,20221401  121M2  22706,1.0,013022100924,,01
00159222B10009432,*,000B46954152,2002300,00159221310118280,20221401  121M2  22706,1.0,013022100924,,01
00159222B10009433,*,*,2001000,00159221310090983,20221401  121N1  22606,9.0,173042100930,,01
00159222B10009434,*,000B15054828,2002300,00159221310111626,20221401  121N1  22606,9.0,173042100930,,01
00159222B10009435,*,*,2001000,00159221310093579,20221401  121N1  22606,666975.0,123092101415,,01
00159222B10009436,*,000B11347747,2002300,00159221310115268,20221401  121N1  22606,666975.0,123092101415,,01
00159222B10009437,*,*,2001000,00159221310094114,20221401  121N1  22606,31.0,173042100965,,01
00159222B10009438,*,000A11071859,2002300,00159221310113546,20221401  121N1  22606,31.0,173042100965,,01
00159222B10009439,*,*,2001000,00159221310094788,20221401  121N1  22606,1.0,123152101589,,01
00159222B10009440,*,00003432169V,2002300,00159221310104834,20221401  121N1  22606,1.0,123152101589,,01
00159222B10009441,*,*,2001000,00159221310094790,20221401  121N1  22606,2.0,123152101591,,01
00159222B10009442,*,000B09275934,2002300,00159221310104836,20221401  121N1  22606,2.0,123152101591,,01
00159222B10009443,*,*,2001000,00159221310096249,20221401  121N1  22706,61800.0,123092101447,,01
00159222B10009444,*,00031693752M,2002300,00159221310108871,20221401  121N1  22706,61800.0,123092101447,,01
00159222B10009445,*,*,2001000,00159221310096268,20221401  121M2  22799,6000.0,123122102187,,01
00159222B10009446,*,000B22026173,2002300,00159221310100276,20221401  121M2  22799,6000.0,123122102187,,01
00159222B10009447,*,*,2001000,00159221310098175,20221401  121N1  22104,3889.0,013022100972,,01
00159222B10009448,*,000A58001686,2002300,00159221310127078,20221401  121N1  22104,3889.0,013022100972,,01
00159222B10009449,*,*,2001000,00159221310100628,20221401  121N1  22606,1.0,123152101729,,01
00159222B10009450,*,000B86476223,2002300,00159221310105917,20221401  121N1  22606,1.0,123152101729,,01
00159222B10009451,*,*,2001000,00159221310101687,20221401  121M   16201,238000.0,123092101540,,01
00159222B10009452,*,000A59376574,2002300,00159221310106914,20221401  121M   16201,238000.0,123092101540,,01
00159222B10009453,*,*,2001000,00159221310101688,20221401  121N1  22606,15.0,123092101546,,01
00159222B10009454,*,000B01597707,2002300,00159221310111115,20221401  121N1  22606,15.0,123092101546,,01
00159222B10009455,*,*,2001000,00159221310101804,20221401  121N1  22606,20.0,173062101152,,01
00159222B10009456,*,000B30650683,2002300,00159221310107591,20221401  121N1  22606,20.0,173062101152,,01
00159222B10009457,*,*,2001000,00159221310107439,20221401  121M   16201,88.0,123152101846,,01
00159222B10009458,*,000B09425059,2002300,00159221310115275,20221401  121M   16201,88.0,123152101846,,01
00159222B10009459,*,*,2001000,00159221310108299,20221401  312A1  22106,12819.0,013062100222,,01
00159222B10009460,*,000B78999216,2002300,00159221310111811,20221401  312A1  22106,12819.0,013062100222,,01
00159222B10009461,*,*,2001000,00159221310108442,20221401  121M2  22602,3390.0,121012100368,,01
00159222B10009462,*,00050897800L,2002300,00159221310109626,20221401  121M2  22602,3390.0,121012100368,,01
00159222B10009463,*,*,2001000,00159221310108446,20221401  121M2  22799,20.0,123152101876,,01
00159222B10009464,*,00070238935V,2002300,00159221310115283,20221401  121M2  22799,20.0,123152101876,,01
00159222B10009465,*,*,2001000,00159221310108449,20221401  121M2  22602,123.0,121012100369,,01
00159222B10009466,*,000B06993356,2002300,00159221310110344,20221401  121M2  22602,123.0,121012100369,,01
00159222B10009467,*,*,2001000,00159221310111754,20221401  121M2  22606,362560.0,023012100230,,01
00159222B10009468,*,000B81405664,2002300,00159221310113162,20221401  121M2  22606,362560.0,023012100230,,01
00159222B10009469,*,*,2001000,00159221310112111,20221401  121N1  22108,4.0,173052100965,,01
00159222B10009470,*,000B72389943,2002300,00159221310130949,20221401  121N1  22108,4.0,173052100965,,01
00159222B10009471,*,*,2001000,00159221310112224,20221401  121M   16205,4578.0,123012101300,,01
00159222B10009472,*,000A60917978,2002300,00159221310113514,20221401  121M   16205,4578.0,123012101300,,01
00159222B10009473,*,*,2001000,00159221310112228,20221401  121M   16201,1.0,123172101025,,01
00159222B10009474,*,000Y3551390C,2002300,00159221310112939,20221401  121M   16201,1.0,123172101025,,01
00159222B10009475,*,*,2001000,00159221310115313,20221401  121N1  22606,956.0,222052100966,,01
00159222B10009476,*,000B32311763,2002300,00159221310128288,20221401  121N1  22606,956.0,222052100966,,01
00159222B10009477,*,*,2001000,00159221310115467,20221401  121N1  22104,484.0,123182101181,,01
00159222B10009478,*,000B92026202,2002300,00159221310116251,20221401  121N1  22104,484.0,123182101181,,01
00159222B10009479,*,*,2001000,00159221310115478,20221401  121N1  22606,163.0,123152102013,,01
00159222B10009480,*,000B09275934,2002300,00159221310120598,20221401  121N1  22606,163.0,123152102013,,01
00159222B10009481,*,*,2001000,00159221310118860,20221401  121M2  22199,1.0,222102100544,,01
00159222B10009482,*,00007967396N,2002300,00159221310121394,20221401  121M2  22199,1.0,222102100544,,01
00159222B10008942,*,*,2001000,00159221310001057,20221402  121M2  22606,13875.16,102000001465,,02
00159222B10008942,*,*,2001000,00159221310001057,20221402  121N1  22606,1465.66,102000001465,,02
00159222B10008943,*,000B30852842,2002300,00159221310001058,20221402  121M2  22606,13875.16,102000003186,,02
00159222B10008943,*,000B30852842,2002300,00159221310001058,20221402  121N1  22606,1465.66,102000003186,,02
00159222B10009483,00159221310028102,*,2001000,00159221310028102,20221402  121M2  660,0.02,102000000867,2015140020012000247,02
00159222B10009484,00159221310057748,000B40263980,2002300,00159221310057748,20221402  121M2  660,0.02,021012100280,2015140020012000247,02
00159222B10009485,00159221310032264,*,2001000,00159221310032264,20221402  121M2  660,43.48,102000000986,2015140020012000252,02
00159222B10009486,00159221310058806,000B81093296,2002300,00159221310058806,20221402  121M2  660,43.48,021012100311,2015140020012000252,02
00159222B10009487,00159221310040507,*,2001000,00159221310040507,20221402  121M2  660,7062.95,102000001299,2015140020012000260,02
00159222B10009488,00159221310070847,000B88404538,2002300,00159221310070847,20221402  121M2  660,7062.95,023012100134,2015140020012000260,02
00159222B10009489,00159221310047166,*,2001000,00159221310047166,20221402  121M2  660,0.01,021012100395,2015140020012000264,02
00159222B10009490,00159221310069123,000B88404538,2002300,00159221310069123,20221402  121M2  660,0.01,021012100395,2015140020012000264,02
00159222B10009491,00159221310073232,*,2001000,00159221310073232,20221402  121M2  660,37.99,021012100617,2015140020012000290,02
00159222B10009492,00159221310076617,000B97267405,2002300,00159221310076617,20221402  121M2  660,37.99,021012100617,2015140020012000290,02
00159222B10009493,00159221310112515,*,2001000,00159221310112515,20221402  121M2  660,169.34,023012100231,2015140020012000319,02
00159222B10009494,00159221310114368,000B85050789,2002300,00159221310114368,20221402  121M2  660,169.34,023012100231,2015140020012000319,02
00159222B10009495,00159221310121421,*,2001000,00159221310121421,20221402  121M2  660,0.85,023012100247,2015140020012000327,02
00159222B10009496,00159221310123784,000B78118106,2002300,00159221310123784,20221402  121M2  660,0.85,023012100247,2015140020012000327,02
00159222B10009497,00159221310011051,*,2001000,00159221310011051,20221402  121M2  660,92.1,102000000190,2019140020102000149,02
00159222B10009498,00159221310011477,000B83385575,2002300,00159221310011477,20221402  121M2  660,92.1,102000000219,2019140020102000149,02
00159222B10009499,00159221310053409,*,2001000,00159221310053409,20221402  121M2  660,0.95,021012100456,2019140020102000171,02
00159222B10009500,00159221310054798,000B82680158,2002300,00159221310054798,20221402  121M2  660,0.95,021012100456,2019140020102000171,02
00159222B10009501,00159221310071325,*,2001000,00159221310071325,20221402  121M2  660,103518.65,021012100599,2019140020102000179,02
00159222B10009502,00159221310121809,000B88018098,2002300,00159221310121809,20221402  121M2  660,103518.65,021012100599,2019140020102000179,02
00159222B10009503,00159221310100163,*,2001000,00159221310100163,20221402  121M2  660,0.01,021012100727,2019140020102000182,02
00159222B10009504,00159221310104650,000B83229237,2002300,00159221310104650,20221402  121M2  660,0.01,021012100727,2019140020102000182,02
00159222B10009505,00159221310074122,*,2001000,00159221310074122,20221402  122AN  650,5.65,173082100644,2021140020104000002,02
00159222B10009506,00159221310105380,000B83385575,2002300,00159221310105380,20221402  122AN  650,5.65,173082100644,2021140020104000002,02
00159222B10009507,*,*,2001000,00159221310000874,20221402  121N1  213,0.07,102000006457,,02
00159222B10009508,*,000B80207079,2002300,00159221310000875,20221402  121N1  213,0.07,102000007546,,02
00159222B10009509,*,*,2001000,00159221310000884,20221402  121M2  22799,14473.17,102000000743,,02
00159222B10009510,*,000B28577971,2002300,00159221310000885,20221402  121M2  22799,14473.17,102000001022,,02
00159222B10009511,*,*,2001000,00159221310000884,20221402  121M2  22799,3455.83,102000000743,,02
00159222B10009512,*,000B28240604,2002300,00159221310000887,20221402  121M2  22799,3455.83,102000001281,,02
00159222B10009513,*,*,2001000,00159221310000888,20221402  121M2  22102,3065.01,102000000761,,02
00159222B10009514,*,000A80298896,2002300,00159221310000889,20221402  121M2  22102,3065.01,102000001306,,02
00159222B10009515,*,*,2001000,00159221310000892,20221402  121M2  205,0.02,102000001921,,02
00159222B10009516,*,000B24602161,2002300,00159221310000893,20221402  121M2  205,0.02,102000002550,,02
00159222B10009517,*,*,2001000,00159221310000894,20221402  122N3  216,0.04,102000002065,,02
00159222B10009518,*,000A81356313,2002300,00159221310000895,20221402  122N3  216,0.04,102000002334,,02
00159222B10009519,*,*,2001000,00159221310000898,20221402  121M2  213,7.3,102000003687,,02
00159222B10009520,*,00050496823R,2002300,00159221310000899,20221402  121M2  213,7.3,102000004513,,02
00159222B10009521,*,*,2001000,00159221310000902,20221402  121M2  204,374.18,102000003926,,02
00159222B10009522,*,000A80292667,2002300,00159221310000903,20221402  121M2  204,374.18,102000003948,,02
00159222B10009523,*,*,2001000,00159221310000904,20221402  121N1  22799,1529.5,102000003167,,02
00159222B10009524,*,000A48148647,2002300,00159221310000905,20221402  121N1  22799,1529.5,102000004873,,02
00159222B10009525,*,*,2001000,00159221310000906,20221402  121N1  213,853.73,102000003192,,02
00159222B10009526,*,000B45814266,2002300,00159221310000907,20221402  121N1  213,853.73,102000004549,,02
00159222B10009527,*,*,2001000,00159221310000908,20221402  122N2  212,0.12,102000003444,,02
00159222B10009528,*,000B78800380,2002300,00159221310000909,20221402  122N2  212,0.12,102000004853,,02
00159222B10009529,*,*,2001000,00159221310000910,20221402  121M2  22706,23.28,102000004808,,02
00159222B10009530,*,*,2002100,00159221310000911,20221402  121M2  22706,23.28,102000004965,,02
00159222B10009531,*,000B28893139,2003000,00159221310000912,20221402  121M2  22706,23.28,102000004983,,02
00159222B10009532,*,*,2001000,00159221310000913,20221402  121M2  22105,30000.88,102000003372,,02
00159222B10009533,*,*,2002100,00159221310000914,20221402  121M2  22105,30000.88,102000004954,,02
00159222B10009534,*,000B97254403,2003000,00159221310000915,20221402  121M2  22105,30000.88,102000000011,,02
00159222B10009535,*,*,2001000,00159221310000916,20221402  121M2  22606,39658.1,102000003373,,02
00159222B10009536,*,*,2002100,00159221310000917,20221402  121M2  22606,39658.1,102000004955,,02
00159222B10009537,*,000B97254403,2003000,00159221310000918,20221402  121M2  22606,39658.1,102000000012,,02
00159222B10009538,*,*,2001000,00159221310000919,20221402  121M2  22611,6322.79,102000003374,,02
00159222B10009539,*,*,2002100,00159221310000920,20221402  121M2  22611,6322.79,102000004956,,02
00159222B10009540,*,000B97254403,2003000,00159221310000921,20221402  121M2  22611,6322.79,102000000013,,02
00159222B10009541,*,*,2001000,00159221310000925,20221402  122N2  212,1062.45,102000003703,,02
00159222B10009542,*,*,2002100,00159221310000926,20221402  122N2  212,1062.45,102000004948,,02
00159222B10009543,*,000A81286759,2003000,00159221310000927,20221402  122N2  212,1062.45,102000000109,,02
00159222B10009544,*,*,2001000,00159221310000934,20221402  121M2  22706,12973.09,102000004300,,02
00159222B10009545,*,000B41981549,2002300,00159221310009465,20221402  121M2  22706,12973.09,102000000025,,02
00159222B10009546,*,*,2001000,00159221310000952,20221402  121N1  22002,49.11,102000004484,,02
00159222B10009547,*,*,2002100,00159221310000953,20221402  121N1  22002,49.11,102000004862,,02
00159222B10009548,*,000B14404065,2003000,00159221310000954,20221402  121N1  22002,49.11,102000000030,,02
00159222B10009549,*,*,2001000,00159221310000957,20221402  122N2  212,43544.81,102000000301,,02
00159222B10009550,*,000A81655540,2002300,00159221310000958,20221402  122N2  212,43544.81,102000002029,,02
00159222B10009551,*,*,2001000,00159221310000959,20221402  121N1  232,17219.96,102000000304,,02
00159222B10009552,*,000B28784411,2002300,00159221310000960,20221402  121N1  232,17219.96,102000001006,,02
00159222B10009553,*,*,2001000,00159221310000961,20221402  122N2  212,585.16,102000000329,,02
00159222B10009554,*,000A78503075,2002300,00159221310000962,20221402  122N2  212,585.16,102000001531,,02
00159222B10009555,*,*,2001000,00159221310000963,20221402  121M2  214,0.34,102000000336,,02
00159222B10009556,*,00052893932G,2002300,00159221310000964,20221402  121M2  214,0.34,102000002005,,02
00159222B10009557,*,*,2001000,00159221310000967,20221402  121M2  22706,466.38,102000000618,,02
00159222B10009558,*,000A78085719,2002300,00159221310000968,20221402  121M2  22706,466.38,102000001188,,02
00159222B10009559,*,*,2001000,00159221310000977,20221402  121M2  22706,12.79,102000000628,,02
00159222B10009560,*,000A78085719,2002300,00159221310000978,20221402  121M2  22706,12.79,102000001186,,02
00159222B10009561,*,*,2001000,00159221310000979,20221402  121M2  22706,130.55,102000000630,,02
00159222B10009562,*,000A78085719,2002300,00159221310000980,20221402  121M2  22706,130.55,102000001107,,02
00159222B10009563,*,*,2001000,00159221310000987,20221402  121N1  22606,1341.28,102000000795,,02
00159222B10009564,*,000B08095390,2002300,00159221310000988,20221402  121N1  22606,1341.28,102000001148,,02
00159222B10009565,*,*,2001000,00159221310000989,20221402  121N1  231,3649.11,102000000796,,02
00159222B10009566,*,000B08095390,2002300,00159221310000990,20221402  121N1  231,3649.11,102000001149,,02
00159222B10009567,*,*,2001000,00159221310000991,20221402  121M2  204,1862.96,102000000813,,02
00159222B10009568,*,000A28659423,2002300,00159221310000992,20221402  121M2  204,1862.96,102000000878,,02
00159222B10009569,*,*,2001000,00159221310000993,20221402  121M2  22706,109.95,102000000824,,02
00159222B10009570,*,000A41553702,2002300,00159221310000994,20221402  121M2  22706,109.95,102000002240,,02
00159222B10009571,*,*,2001000,00159221310001003,20221402  121M2  213,9.29,102000000920,,02
00159222B10009572,*,000B79332870,2002300,00159221310001004,20221402  121M2  213,9.29,102000001998,,02
00159222B10009573,*,*,2001000,00159221310001005,20221402  122N3  216,19.03,102000000934,,02
